  0.7551E-01   0.2466E-01   0.4666E-01  13.912   0.4320E+01   0.2407E+00   0.076
  0.7870E-01   0.2382E-01   0.4504E-01  13.847   0.4311E+01   0.2410E+00   0.080
  0.8204E-01   0.2301E-01   0.4355E-01  13.818   0.4302E+01   0.2417E+00   0.082
  0.8551E-01   0.2222E-01   0.4208E-01  13.758   0.4284E+01   0.2423E+00   0.087
  0.8913E-01   0.2147E-01   0.4060E-01  13.737   0.4275E+01   0.2427E+00   0.088
  0.9290E-01   0.2074E-01   0.3928E-01  13.674   0.4266E+01   0.2430E+00   0.093
  0.9683E-01   0.2003E-01   0.3795E-01  13.632   0.4248E+01   0.2440E+00   0.096
  0.1009E+00   0.1935E-01   0.3664E-01  13.588   0.4239E+01   0.2443E+00   0.100
  0.1052E+00   0.1869E-01   0.3543E-01  13.548   0.4230E+01   0.2450E+00   0.104
  0.1096E+00   0.1805E-01   0.3422E-01  13.482   0.4212E+01   0.2456E+00   0.110
  0.1143E+00   0.1743E-01   0.3305E-01  13.418   0.4203E+01   0.2459E+00   0.116
  0.1191E+00   0.1684E-01   0.3196E-01  13.379   0.4185E+01   0.2469E+00   0.120
  0.1242E+00   0.1626E-01   0.3085E-01  13.336   0.4176E+01   0.2472E+00   0.125
  0.1294E+00   0.1571E-01   0.2982E-01  13.291   0.4167E+01   0.2478E+00   0.130
